id,publication_year,B,C,D,E,F,G,H,num_applications,num_patent_citations,num_nonpatent_citations,num_claims,num_similar_doc,num_authors,payment_times
US6710007B2,2004,0,1,0,0,0,0,0,5,3,0,11,14,9,2
US6696271B2,2004,0,0,0,0,0,1,0,4,4,18,6,1,2,0
US6680791B2,2004,1,0,0,0,0,0,0,10,12,3,30,8,3,2
US6713212B2,2004,0,0,0,0,0,0,1,17,9,1,18,14,4,0
US6676855B2,2004,0,0,0,0,0,0,0,8,9,1,7,1,1,3
US6692741B2,2004,0,1,0,0,0,0,0,6,6,12,19,4,2,3
US6710033B1,2004,0,0,0,0,0,1,0,9,30,33,18,0,3,2
US6711596B1,2004,0,0,0,0,0,1,0,1,4,3,20,9,1,2
US6696075B2,2004,0,1,0,0,0,0,0,4,18,14,13,3,5,3
US6678416B1,2004,0,0,0,0,0,1,0,4,5,16,27,1,2,0
US6703415B2,2004,0,1,0,0,0,0,0,2,9,24,30,19,2,3
US6702989B2,2004,0,0,0,0,0,1,0,7,7,7,8,20,2,2
US6697266B2,2004,0,0,0,0,0,0,1,2,15,0,26,17,3,3
US6710515B2,2004,0,0,0,0,0,0,1,2,10,0,21,15,2,2
US6696775B2,2004,0,0,0,0,0,0,1,2,7,4,23,20,1,3
US6687281B2,2004,1,0,0,0,0,0,0,13,35,36,51,12,3,2
US6701048B2,2004,1,0,0,0,0,0,0,7,12,0,43,3,2,2
US6673943B2,2004,0,0,0,0,0,1,0,8,66,82,17,16,3,3
US6698885B2,2004,0,0,0,0,0,1,0,4,5,11,10,1,2,3
US6673771B1,2004,0,1,0,0,0,0,0,10,9,79,7,9,3,3
US6692971B2,2004,0,0,0,0,0,1,0,3,1,50,29,0,3,3
US6692955B1,2004,0,1,0,0,0,0,0,5,2,11,16,8,2,0
US6704341B1,2004,0,0,0,0,0,0,1,3,13,2,2,20,1,2
US6674070B2,2004,0,0,0,0,0,0,1,3,8,21,27,6,3,1
US6706872B1,2004,0,1,0,0,0,0,0,2,2,33,6,4,1,1
US6713076B1,2004,1,0,0,0,0,0,0,18,24,8,6,9,2,3
US6710881B1,2004,0,0,0,0,0,1,0,5,7,0,28,16,2,2
US6675112B1,2004,0,0,0,0,0,1,0,14,6,0,48,4,1,1
US6675114B2,2004,0,0,0,0,0,1,0,2,10,0,10,1,2,3
US6713069B1,2004,0,1,0,0,0,0,0,5,1,30,2,4,1,1
US6703235B2,2004,0,1,0,0,0,0,0,3,8,1,19,2,2,2
US6689559B2,2004,0,1,0,0,0,0,0,8,6,6,12,2,4,1
US6696562B1,2004,0,1,0,0,0,0,0,6,2,11,6,3,4,0
US6674521B1,2004,0,0,0,0,0,1,0,2,12,3,26,15,2,1
US6689714B2,2004,1,0,0,0,0,0,0,12,5,13,22,15,3,2
US6713527B2,2004,0,0,0,0,0,0,0,6,44,28,15,8,3,0
US6678943B1,2004,0,0,0,0,0,0,1,6,10,7,7,4,2,2
US6689864B1,2004,0,1,0,0,0,0,0,3,11,52,3,4,2,2
US6678658B1,2004,0,0,0,0,0,1,0,2,16,8,6,5,2,1
US6689610B1,2004,0,1,0,0,0,0,0,9,22,63,16,12,2,1
US6714808B2,2004,0,0,0,0,0,0,0,5,6,37,24,1,3,1
US6706535B2,2004,0,0,0,0,0,1,0,5,7,7,16,17,3,2
US6686438B1,2004,0,1,0,0,0,0,0,15,20,6,62,10,3,3
US6713044B2,2004,0,1,0,0,0,0,0,5,0,7,14,0,5,2
US6692449B1,2004,0,0,0,0,0,0,0,4,3,4,33,0,1,1
US6706756B1,2004,0,0,0,0,0,0,0,1,16,19,12,8,1,3
US6701168B1,2004,0,0,0,0,0,1,0,1,9,9,14,5,2,2
US6686257B1,2004,0,0,0,0,0,0,1,2,4,0,27,4,2,3
US6713501B1,2004,0,0,0,0,0,0,0,3,1,3,2,9,1,3
US6693277B2,2004,0,0,0,0,0,1,0,2,5,1,12,2,3,2
US6686144B2,2004,0,1,0,0,0,0,0,5,0,22,33,0,3,1
US6680058B1,2004,0,1,0,0,0,0,0,9,15,35,39,5,5,3
US6693711B1,2004,0,0,0,0,0,1,0,2,18,78,34,13,2,3
US6683492B2,2004,0,0,0,0,0,0,1,5,16,26,26,12,2,2
US6672157B2,2004,0,0,0,0,0,0,0,4,15,5,9,9,4,2
US6711539B2,2004,0,0,0,0,0,0,0,8,22,1,11,2,3,2
US6680169B2,2004,0,0,0,0,0,0,0,7,33,221,18,7,3,0
US6677309B1,2004,0,1,0,0,0,0,0,1,7,87,49,11,3,3
US6696441B1,2004,0,1,0,0,0,0,0,3,13,21,9,12,3,2
US6673539B1,2004,0,1,0,0,0,0,0,3,7,15,14,1,3,3
US6688112B2,2004,0,0,0,0,1,0,0,9,28,0,10,10,5,3
US6699468B1,2004,0,1,0,0,0,0,0,17,1,10,8,3,3,3
US6673773B2,2004,0,0,0,0,0,0,0,3,3,2,2,15,1,1
US6685399B2,2004,0,0,0,1,0,0,0,5,10,0,7,6,2,0
US6701704B2,2004,0,0,1,0,0,0,0,6,22,1,28,25,3,1
US6689471B2,2004,0,0,0,0,0,0,1,12,14,14,67,18,3,1
US6673346B1,2004,0,1,0,0,0,0,0,5,15,67,3,8,4,3
US6699255B1,2004,0,0,0,0,0,0,0,11,13,0,39,12,2,2
US6699358B1,2004,0,0,1,0,0,0,0,3,5,15,2,21,2,2
US6683451B1,2004,0,0,0,0,0,1,0,8,7,24,18,6,2,2
US6712765B2,2004,0,0,0,0,0,0,0,5,3,0,14,20,1,3
US6700006B2,2004,0,1,0,0,0,0,0,4,21,1,4,14,4,2
US6694690B2,2004,0,0,0,1,0,0,0,5,38,4,42,7,2,3
US6673364B1,2004,0,0,0,0,0,0,0,2,59,30,21,6,3,1
US6706682B2,2004,0,0,0,0,1,0,0,5,5,30,5,0,1,1
US6677302B2,2004,0,0,0,0,0,0,0,2,11,28,14,10,1,3
US6678211B2,2004,0,0,0,0,0,1,0,3,22,41,9,20,1,3
US6682927B2,2004,0,0,0,0,0,1,0,4,9,3,31,1,2,1
US6692337B2,2004,1,0,0,0,0,0,0,1,10,0,35,17,2,2
US6677769B2,2004,0,0,0,0,0,1,0,5,13,27,36,10,3,3
US6706833B1,2004,0,1,0,0,0,0,0,2,2,7,16,6,2,0
US6713078B2,2004,0,1,0,0,0,0,0,3,9,16,6,17,4,3
US6699717B1,2004,0,0,0,0,0,1,0,2,15,19,23,1,4,2
US6714572B2,2004,0,0,0,0,0,0,1,3,1,7,17,11,2,2
US6696421B2,2004,0,1,0,0,0,0,0,2,5,77,24,2,1,2
US6696606B2,2004,0,1,0,0,0,0,0,2,5,4,4,15,3,1
US6707560B1,2004,0,0,0,0,0,1,0,3,2,1,24,8,2,3
US6706534B2,2004,0,0,0,0,0,1,0,8,7,7,18,15,3,2
US6703611B2,2004,0,0,0,0,0,0,1,2,11,26,33,8,2,3
US6673778B1,2004,0,1,0,0,0,0,0,5,3,21,15,5,1,3
US6676994B2,2004,0,1,0,0,0,0,0,3,3,2,19,8,4,2
US6681648B1,2004,1,0,0,0,0,0,0,9,9,0,15,6,3,1
US6682910B2,2004,0,1,0,0,0,0,0,6,8,27,10,22,1,0
US6683156B1,2004,0,0,0,0,0,1,0,7,0,0,2,1,1,1
US6684525B2,2004,1,0,0,0,0,0,0,6,19,34,21,2,2,1
US6689567B1,2004,0,1,0,0,0,0,0,3,1,4,8,4,3,1
US6677913B2,2004,0,0,0,0,0,0,1,2,9,0,29,16,2,2
US6703904B2,2004,0,0,0,0,0,0,1,1,4,0,25,23,3,2
US6689426B1,2004,0,1,0,0,0,0,0,12,37,9,8,19,2,2
US6713062B1,2004,0,1,0,0,0,0,0,3,1,7,41,14,1,1
US6718066B1,2004,0,0,0,0,0,0,1,3,13,0,20,10,3,2
US6705403B2,2004,0,0,0,1,0,0,0,5,14,11,25,15,3,2
US6686196B2,2004,0,1,0,0,0,0,0,9,1,106,26,7,4,2
US6713288B1,2004,0,1,0,0,0,0,0,6,2,13,56,7,7,3
US6700732B1,2004,1,0,0,0,0,0,0,5,22,7,20,12,1,0
US6712990B1,2004,0,0,0,0,0,0,1,1,6,1,11,7,1,1
US6689058B2,2004,0,0,0,0,0,0,0,3,4,22,18,0,1,2
US6700662B2,2004,0,0,0,0,0,1,0,2,4,1,19,9,2,1
US6684658B2,2004,0,0,0,0,1,0,0,12,13,0,30,13,3,2
US6689788B1,2004,0,0,0,0,0,0,0,3,27,10,1,13,2,2
US6709643B1,2004,1,0,0,0,0,0,0,2,4,32,16,0,2,3
US6677606B1,2004,0,0,0,0,0,1,0,1,14,1,34,0,4,3
US6709013B2,2004,1,0,0,0,0,0,0,2,14,0,8,23,2,1
US6713057B1,2004,0,0,0,0,0,1,0,4,5,47,12,0,1,0
US6676215B1,2004,0,0,0,0,0,0,0,6,9,0,19,21,2,1
US6675799B2,2004,0,0,0,0,0,0,0,3,18,2,67,15,2,3
US6692632B1,2004,0,1,0,0,0,0,0,10,17,2,19,1,2,3
US6713114B2,2004,0,0,0,0,0,0,0,5,28,1,41,20,9,1
US6705440B2,2004,0,0,0,0,1,0,0,3,41,0,16,11,5,1
US6702756B2,2004,0,0,0,0,0,0,0,2,4,3,18,0,1,2
US6696081B2,2004,0,0,0,0,0,0,0,5,6,10,72,19,2,0
US6677707B1,2004,0,0,0,0,0,0,1,14,12,2,26,1,1,1
US6699688B1,2004,0,0,0,0,0,1,0,4,1,13,11,8,2,2
US6696559B1,2004,0,1,0,0,0,0,0,3,2,6,6,12,1,0
US6676949B2,2004,0,1,0,0,0,0,0,4,16,66,12,4,2,1
US6677312B1,2004,0,0,0,0,0,1,0,5,3,16,2,2,4,2
US6689561B1,2004,0,1,0,0,0,0,0,3,1,41,31,0,2,3
US6680424B2,2004,0,1,0,0,0,0,0,7,8,13,15,2,3,1
US6690752B2,2004,0,0,0,0,0,0,1,2,4,1,19,8,6,3
US6709591B1,2004,0,1,0,0,0,0,0,2,12,1,24,10,2,3
US6696241B2,2004,0,1,0,0,0,0,0,3,8,52,14,1,2,3
US6673626B1,2004,0,0,0,0,0,1,0,1,21,11,59,9,3,3
US6678544B2,2004,0,0,0,0,0,1,0,2,0,3,3,21,2,3
US6673538B1,2004,0,1,0,0,0,0,0,4,19,22,14,2,1,1
US6673798B2,2004,0,1,0,0,0,0,0,1,2,0,31,3,7,1
US6677428B1,2004,0,1,0,0,0,0,0,5,8,37,12,6,2,3
US6689855B2,2004,0,0,0,0,0,1,0,5,35,25,17,4,4,2
US6710036B2,2004,1,0,0,0,0,0,0,3,15,132,18,4,4,3
US6704112B1,2004,0,0,0,0,0,1,0,5,7,0,20,18,2,2
US6702200B2,2004,0,0,0,0,0,0,0,3,22,4,6,11,3,0
US6689365B1,2004,0,1,0,0,0,0,0,3,9,8,16,8,1,3
US6692910B2,2004,0,1,0,0,0,0,0,6,11,24,3,6,3,1
US6683059B1,2004,0,1,0,0,0,0,0,5,22,152,28,8,6,0
US6676786B1,2004,0,0,0,1,0,0,0,3,3,0,13,20,3,3
US6697557B2,2004,0,0,0,0,0,1,0,5,1,1,51,16,2,2
US6693738B2,2004,0,0,0,0,0,0,1,5,157,107,80,11,1,3
US6705125B2,2004,0,1,0,0,0,0,0,2,13,1,21,2,4,2
US6676887B2,2004,0,1,0,0,0,0,0,26,2,0,34,7,1,1
US6709818B1,2004,0,0,0,0,0,1,0,8,6,7,35,2,4,0
US6698715B2,2004,0,0,0,0,1,0,0,3,34,0,2,20,4,1
US6693130B2,2004,0,0,0,0,0,0,0,3,4,42,8,10,4,2
US6676762B2,2004,1,0,0,0,0,0,0,5,15,11,6,8,2,1
US6687112B2,2004,0,0,0,0,0,0,1,1,3,0,10,4,2,3
US6677011B2,2004,1,0,0,0,0,0,0,6,2,0,19,16,2,2
US6699966B1,2004,0,1,0,0,0,0,0,2,1,18,26,7,2,2
US6694634B2,2004,1,0,0,0,0,0,0,5,13,1,7,4,2,2
US6714816B1,2004,0,0,0,0,0,0,0,2,5,3,14,6,5,3
US6703034B2,2004,1,0,0,0,0,0,0,3,7,1,15,15,3,0
US6694908B2,2004,1,0,0,0,0,0,0,3,5,0,20,11,1,2
US6692930B2,2004,0,1,0,0,0,0,0,2,2,22,10,6,1,2
US6710926B2,2004,0,0,0,0,0,1,0,7,11,2,32,14,2,3
US6714815B2,2004,0,0,0,0,0,0,0,4,66,40,15,7,5,2
US6709414B2,2004,0,0,0,0,0,0,0,2,26,25,32,13,3,2
US6673602B1,2004,0,1,0,0,0,0,0,6,12,82,40,6,2,2
US6680215B2,2004,0,1,0,0,0,0,0,7,7,0,24,0,2,1
US6684645B2,2004,0,0,0,0,1,0,0,3,8,7,19,5,2,2
US6693595B2,2004,0,0,0,0,0,0,1,4,8,4,29,16,1,1
US6677438B1,2004,0,0,0,0,0,0,0,6,2,1,48,10,4,1
US6701718B1,2004,1,0,0,0,0,0,0,4,20,0,38,20,1,2
US6699326B2,2004,1,0,0,0,0,0,0,5,35,1,11,24,1,0
US6699836B2,2004,0,1,0,0,0,0,0,2,16,5,19,15,2,1
USRE38425E1,2004,0,1,0,0,0,0,0,1,28,127,48,21,2,0
US6677431B2,2004,0,0,0,0,0,0,0,5,4,9,20,1,3,3
US6674063B2,2004,0,0,0,0,0,0,1,9,3,16,72,7,1,3
US6676948B2,2004,0,1,0,0,0,0,0,5,1,37,6,16,2,1
US6710191B2,2004,0,1,0,0,0,0,0,3,54,73,3,23,4,2
US6696279B1,2004,0,1,0,0,0,0,0,3,0,7,19,5,4,3
US6706361B1,2004,1,0,0,0,0,0,0,8,26,8,18,18,3,2
US6714149B2,2004,0,0,0,0,0,0,1,1,9,4,22,18,1,2
US6686491B2,2004,0,1,0,0,0,0,0,1,5,4,39,22,3,0
US6689775B2,2004,0,0,0,0,0,0,0,5,2,32,3,1,1,2
US6693128B2,2004,0,0,0,0,0,0,0,2,12,0,16,14,3,2
US6671983B2,2004,0,0,0,1,0,0,0,1,17,0,24,23,2,3
US6693201B1,2004,0,1,0,0,0,0,0,4,2,8,1,3,2,2
US6713600B1,2004,0,1,0,0,0,0,0,3,3,0,4,21,2,1
US6677366B2,2004,0,0,0,0,0,0,0,2,9,27,17,5,7,3
US6696700B2,2004,0,0,0,0,0,0,1,10,13,14,21,4,3,0
US6679695B2,2004,1,0,0,0,0,0,0,6,13,13,37,9,9,3
US6686391B2,2004,0,0,0,0,0,0,0,3,57,71,2,12,1,1
US6706780B2,2004,0,0,0,0,0,0,0,8,21,15,14,11,2,1
US6688947B2,2004,1,0,0,0,0,0,0,3,5,4,54,22,2,1
US6682739B1,2004,0,1,0,0,0,0,0,4,5,94,41,13,5,3
US6677418B1,2004,0,1,0,0,0,0,0,1,10,0,12,11,3,0
US6682737B1,2004,0,1,0,0,0,0,0,8,1,8,15,2,2,1
US6692757B1,2004,0,0,0,0,0,0,0,5,11,12,27,11,4,2
US6689811B2,2004,0,0,0,0,0,0,0,6,4,0,19,4,2,0
US6693931B1,2004,0,0,0,0,0,0,1,1,10,0,46,7,2,2
US6693340B1,2004,0,0,0,0,0,0,1,8,9,5,18,10,3,3
US6683221B1,2004,1,0,0,0,0,0,0,14,6,0,15,15,1,0
US6706523B2,2004,0,1,0,0,0,0,0,11,1,121,62,5,1,1
US6673937B2,2004,0,1,0,0,0,0,0,8,1,60,2,9,3,1
US6706948B1,2004,0,1,0,0,0,0,0,3,16,75,9,5,2,3
US6680045B2,2004,0,0,0,0,0,0,0,3,1,3,7,14,3,3
US6713654B1,2004,0,1,0,0,0,0,0,3,7,14,22,9,5,1
US6703364B2,2004,0,1,0,0,0,0,0,2,0,12,13,21,2,3
US6685743B2,2004,0,0,0,0,0,0,0,9,11,4,14,5,4,0
US6696737B2,2004,1,0,0,0,0,0,0,6,3,0,24,7,2,2
US6686166B2,2004,0,1,0,0,0,0,0,2,7,24,8,1,4,3
US6701928B2,2004,0,0,0,0,0,0,0,4,29,1,35,15,2,0
US6680204B1,2004,0,0,0,0,0,1,0,3,8,5,36,5,6,1
US6683057B1,2004,0,1,0,0,0,0,0,5,4,75,26,3,3,1
US6714561B1,2004,0,0,0,0,0,0,1,2,13,0,15,9,2,3
US6703406B2,2004,0,0,0,0,0,0,0,4,1,26,9,16,6,3
US6695953B1,2004,0,1,0,0,0,0,0,7,5,124,30,4,3,3
US6689575B2,2004,0,0,0,0,0,1,0,8,13,37,20,5,5,3
USRE38417E1,2004,0,1,0,0,0,0,0,12,6,4,14,18,2,0
US6693943B1,2004,0,0,0,0,0,0,1,10,16,0,42,18,2,2
US6696455B1,2004,0,1,0,0,0,0,0,5,11,17,26,12,1,3
US6711327B2,2004,0,0,0,0,0,1,0,7,12,2,22,16,2,0
US6693815B2,2004,0,0,0,0,0,1,0,2,2,12,57,15,2,2
US6710032B1,2004,0,0,0,0,0,0,0,3,3,0,18,0,4,3
US6706512B2,2004,0,1,0,0,0,0,0,7,0,54,14,13,3,3
US6683048B1,2004,0,1,0,0,0,0,0,3,3,8,16,5,2,1
US6713613B1,2004,0,0,0,0,0,0,0,5,44,5,41,11,4,2
US6710549B2,2004,0,0,0,0,0,1,0,7,4,0,6,12,3,0
US6703541B1,2004,0,1,0,0,0,0,0,5,10,52,22,10,2,3
US6686564B2,2004,0,0,0,0,0,0,0,1,3,0,7,25,1,1
US6695930B2,2004,0,1,0,0,0,0,0,10,5,0,4,14,4,1
US6677306B1,2004,0,1,0,0,0,0,0,2,4,52,11,11,2,1
US6680268B2,2004,0,1,0,0,0,0,0,2,2,0,3,21,2,1
US6689937B2,2004,0,0,0,0,0,0,0,8,0,41,9,0,2,2
US6677361B2,2004,0,0,0,0,0,0,0,5,8,1,20,4,5,3
US6674064B1,2004,0,0,0,0,0,0,1,1,19,19,27,1,2,2
US6700906B2,2004,0,0,0,0,0,0,1,8,19,0,34,7,3,2
US6713074B2,2004,0,0,0,0,0,0,0,7,17,0,4,11,2,3
US6680331B2,2004,0,0,0,0,0,0,0,1,4,13,16,11,2,1
US6696532B2,2004,0,1,0,0,0,0,0,1,8,8,38,20,4,0
US6713250B1,2004,0,0,0,0,0,1,0,8,10,24,46,0,1,1
US6689940B2,2004,0,1,0,0,0,0,0,4,5,22,10,1,6,1
US6692922B2,2004,0,0,0,0,0,1,0,3,7,42,26,12,4,0
US6673768B1,2004,0,1,0,0,0,0,0,13,20,125,9,0,2,2
US6688741B2,2004,1,0,0,0,0,0,0,6,5,0,13,25,1,2
US6682744B1,2004,0,1,0,0,0,0,0,4,8,24,7,4,1,2
US6704331B2,2004,0,0,0,0,0,1,0,1,10,0,22,8,4,2
US6708133B1,2004,0,0,0,0,0,1,0,1,30,0,27,3,2,3
US6684624B2,2004,0,1,0,0,0,0,0,3,7,9,5,1,3,1
US6703493B1,2004,0,1,0,0,0,0,0,15,0,1,22,8,3,2
US6713459B1,2004,0,0,0,0,0,0,0,1,12,20,26,3,2,2
US6703220B1,2004,0,1,0,0,0,0,0,2,3,13,5,11,2,2
US6686264B2,2004,0,0,0,0,0,0,1,18,5,43,19,4,1,2
US6696853B2,2004,0,0,0,0,0,0,1,8,3,0,24,18,2,2
US6682905B1,2004,0,1,0,0,0,0,0,3,4,62,10,12,2,1
US6693176B1,2004,0,1,0,0,0,0,0,6,2,18,23,5,2,3
US6680372B1,2004,0,1,0,0,0,0,0,3,6,18,10,8,2,2
US6682731B1,2004,0,1,0,0,0,0,0,5,5,3,2,7,9,3
US6699482B2,2004,0,1,0,0,0,0,0,3,4,38,10,5,2,2
US6677433B2,2004,0,0,0,0,0,0,0,36,6,68,16,4,4,0
US6683169B2,2004,0,1,0,0,0,0,0,1,2,66,11,12,2,2
US6689322B2,2004,0,0,0,0,0,1,0,16,16,0,20,3,3,0
US6683069B1,2004,0,0,0,0,0,0,0,17,13,7,26,8,2,3
US6747135B1,2004,0,1,0,0,0,0,0,6,1,40,10,4,2,1
US6674283B2,2004,0,0,0,0,0,1,0,2,5,0,24,1,3,3
US6696079B2,2004,0,0,0,0,0,0,0,2,35,37,44,8,2,1
US6687012B2,2004,0,0,0,0,0,1,0,2,14,1,27,6,1,0
US6683185B2,2004,0,1,0,0,0,0,0,2,12,36,6,15,2,0
US6700976B2,2004,0,0,0,0,0,1,0,2,4,3,12,5,2,2
US6695055B2,2004,0,1,0,0,0,0,0,2,4,0,18,19,2,2
US6679898B1,2004,0,0,0,0,0,0,0,1,7,26,7,19,1,1
US6695972B2,2004,0,1,0,0,0,0,0,27,2,0,3,5,8,0
US6677152B2,2004,0,1,0,0,0,0,0,4,4,61,8,7,1,0
US6676972B2,2004,0,0,0,0,0,0,0,3,39,106,12,7,3,1
US6699691B2,2004,0,1,0,0,0,0,0,3,15,17,20,7,3,3
US6686443B1,2004,0,1,0,0,0,0,0,6,0,36,46,4,2,0
US6701050B1,2004,0,0,0,0,0,0,1,2,6,6,64,10,2,1
US6713043B2,2004,0,0,0,0,0,0,0,1,7,17,17,1,4,0
US6713605B1,2004,0,0,0,0,0,0,0,3,1,2,8,2,2,1
US6713274B2,2004,0,1,0,0,0,0,0,2,2,11,17,5,2,3
US6673459B2,2004,1,0,0,0,0,0,0,6,12,8,3,2,2,1
US6674073B2,2004,0,0,0,0,0,0,1,2,8,1,3,9,6,1
US6692941B1,2004,0,1,0,0,0,0,0,5,7,25,21,10,3,3
US6692962B1,2004,0,1,0,0,0,0,0,2,0,8,16,0,1,2
US6703213B2,2004,0,1,0,0,0,0,0,4,2,9,6,2,4,1
US6677310B1,2004,0,1,0,0,0,0,0,4,2,16,31,7,2,1
US6672225B2,2004,0,0,0,0,0,0,0,2,16,0,10,19,1,0
US6686462B2,2004,0,1,0,0,0,0,0,2,14,37,10,9,5,1
US6689290B2,2004,0,1,0,0,0,0,0,8,1,10,54,7,9,0
US6685897B1,2004,1,0,0,0,0,0,0,10,39,3,20,5,4,2
US6689571B1,2004,0,0,0,0,0,1,0,1,7,4,7,2,1,3
US6686202B2,2004,0,1,0,0,0,0,0,2,9,6,11,0,6,2
US6696080B1,2004,0,0,0,0,0,0,0,2,9,13,10,13,5,2
US6686192B1,2004,0,1,0,0,0,0,0,4,1,21,20,1,2,1
US6689870B1,2004,0,0,1,0,0,0,0,11,5,13,10,23,2,1
US6709858B1,2004,0,1,0,0,0,0,0,6,12,10,14,8,4,3
US6674072B2,2004,0,0,0,0,0,1,0,2,2,9,31,4,2,0
US6673342B1,2004,0,1,0,0,0,0,0,4,1,96,5,11,4,1
US6696295B2,2004,0,1,0,0,0,0,0,3,4,19,21,3,2,3
US6696303B2,2004,0,1,0,0,0,0,0,7,8,68,18,5,2,1
US6719998B1,2004,0,0,0,0,0,0,0,2,22,46,6,4,2,3
US6713456B1,2004,0,1,0,0,0,0,0,5,6,39,4,3,5,2
US6706532B2,2004,0,1,0,0,0,0,0,1,11,1,44,15,3,1
US6701036B2,2004,0,0,0,0,0,1,0,10,17,0,27,8,1,3
USPP14627P3,2004,0,0,0,0,0,0,0,1,0,0,1,8,2,0
US6693074B1,2004,0,0,0,0,0,0,0,1,2,12,17,3,2,3
US6711309B1,2004,0,0,0,0,0,0,1,4,10,0,19,7,4,0
US6706455B1,2004,0,0,0,0,0,1,0,2,6,0,20,7,2,1
US6706839B1,2004,0,1,0,0,0,0,0,7,20,75,6,0,2,2
US6699834B1,2004,0,1,0,0,0,0,0,1,41,220,114,14,3,3
US6689746B2,2004,0,0,0,0,0,0,0,4,5,0,3,6,3,1
US6679922B1,2004,0,0,1,0,0,0,0,2,11,2,28,17,3,1
US6693166B1,2004,0,0,0,0,0,0,0,2,0,9,5,0,3,2
US6677434B2,2004,0,1,0,0,0,0,0,14,14,30,1,5,1,2
USPP14617P3,2004,0,0,0,0,0,0,0,1,1,0,1,7,2,0
US6680196B1,2004,0,1,0,0,0,0,0,2,1,12,13,12,2,2
US6677510B2,2004,0,1,0,0,0,0,0,4,4,17,5,0,3,2
US6709109B1,2004,0,0,0,0,0,0,0,1,6,1,17,9,4,1
US6709707B2,2004,0,1,0,0,0,0,0,3,4,1,14,19,3,0
US6697269B2,2004,0,0,0,0,0,0,1,2,4,0,2,12,1,1
US6691783B1,2004,0,1,0,0,0,0,0,8,4,3,5,1,3,0
US6677461B2,2004,0,1,0,0,0,0,0,13,0,3,9,2,3,2
US6689630B2,2004,0,0,0,0,0,0,1,5,21,23,45,8,2,1
US6693989B2,2004,0,0,0,0,0,0,1,3,11,21,14,2,2,1
US6699662B1,2004,0,1,0,0,0,0,0,1,2,17,25,0,3,1
US6680344B1,2004,0,0,0,0,0,0,0,3,62,127,11,13,2,0
US6773912B1,2004,0,1,0,0,0,0,0,3,6,5,25,0,3,3
US6709867B2,2004,0,1,0,0,0,0,0,3,1,23,20,2,1,1
US6689529B2,2004,0,0,0,0,0,1,0,1,25,4,17,4,2,1
US6689877B2,2004,0,1,0,0,0,0,0,6,2,31,6,7,4,2
US6703229B2,2004,0,1,0,0,0,0,0,1,0,7,22,6,3,3
US6676264B1,2004,0,0,0,0,0,1,0,5,3,1,14,17,6,1
US6712915B2,2004,0,1,0,0,0,0,0,6,4,11,21,3,5,3
US6677439B1,2004,0,0,0,0,0,1,0,4,2,16,18,5,4,0
US6710168B1,2004,0,1,0,0,0,0,0,1,14,48,20,6,5,1
US6673537B1,2004,0,1,0,0,0,0,0,4,9,48,22,6,2,0
US6683047B1,2004,0,0,0,0,0,1,0,10,3,20,1,0,2,1
US6713408B1,2004,0,0,0,0,0,1,0,5,10,5,22,9,3,2
US6675064B1,2004,0,1,0,0,0,0,0,3,27,6,21,3,2,1
US6710200B2,2004,0,1,0,0,0,0,0,8,0,12,23,16,3,2
US6706701B1,2004,0,1,0,0,0,0,0,18,18,79,30,22,7,1
US6692943B1,2004,0,1,0,0,0,0,0,3,12,32,9,5,5,3
US6676943B1,2004,0,1,0,0,0,0,0,2,21,125,50,0,3,1
USPP14522P3,2004,0,0,0,0,0,0,0,1,0,0,1,3,1,0
US6703198B1,2004,0,1,0,0,0,0,0,2,7,33,22,11,4,3
US6709827B2,2004,0,1,0,0,0,0,0,3,4,27,24,13,3,1
US6691638B2,2004,0,0,0,0,0,0,0,3,9,46,46,3,4,2
US6713738B2,2004,0,0,0,0,0,0,1,1,3,15,9,1,2,2
US6686513B1,2004,0,1,0,0,0,0,0,2,14,71,13,4,2,3
US6707648B2,2004,0,0,0,0,0,0,1,9,10,1,7,5,2,1
US6689362B1,2004,0,0,0,0,0,0,0,2,5,27,14,8,1,3
US6689890B2,2004,0,1,0,0,0,0,0,2,1,20,7,6,2,1
US6683309B2,2004,0,0,0,0,0,1,0,2,6,1,20,2,1,1
US6687042B2,2004,0,0,0,0,0,1,0,5,8,1,14,9,3,0
US6708638B2,2004,1,0,0,0,0,0,0,6,11,3,68,22,1,3
US6706691B1,2004,0,0,0,0,0,0,0,3,14,41,11,1,2,2
US6699477B2,2004,0,1,0,0,0,0,0,4,1,70,10,1,5,1
US6703206B2,2004,0,0,0,0,0,1,0,2,1,14,10,10,5,2
US6700511B1,2004,0,0,0,0,0,0,1,4,6,0,18,22,2,1
US6696546B1,2004,0,1,0,0,0,0,0,3,1,3,4,0,3,1
US6693112B2,2004,0,1,0,0,0,0,0,3,3,53,17,7,1,1
US6680371B2,2004,0,1,0,0,0,0,0,2,2,22,3,10,1,1
US6709830B2,2004,0,0,0,0,0,1,0,6,1,33,15,0,6,1
US6710882B2,2004,0,0,0,0,0,1,0,3,18,3,14,17,1,0
US6707527B1,2004,0,0,0,0,0,1,0,4,3,0,3,7,2,3
US6713664B2,2004,0,1,0,0,0,0,0,2,7,45,10,6,2,1
US6689614B1,2004,0,0,0,0,0,1,0,4,11,39,4,0,4,2
US6684702B2,2004,0,0,0,0,1,0,0,4,10,4,11,21,1,0
US6680385B2,2004,1,0,0,0,0,0,0,11,1,0,30,9,8,1
